Id_Tab,Row,Column,Cod_Conto,Cod_Dest2,Cod_Dest3,Cod_Dest4,Cod_Dest5,Cod_Categoria,Formula,Calculation_Logic,DB_Storage_Sign,EBA_Sign,Coordinate
F_19.00.b,r0193,c0120,,,,,,,C0130+C0140,,,negative,B29
F_19.00.b,r0193,c0130,FR_19_193,NC,"FR_IFRS,FR_NGAAP",FR_19_130,NC,$AMOUNT,,,negative,negative,C29
F_19.00.b,r0193,c0140,,,,,,,C0150+C0160,,,negative,D29
F_19.00.b,r0193,c0150,FR_19_193,NC,"FR_IFRS,FR_NGAAP",FR_19_150,NC,$AMOUNT,,,negative,negative,E29
F_19.00.b,r0193,c0160,FR_19_193,NC,"FR_IFRS,FR_NGAAP",FR_19_160,NC,$AMOUNT,,,negative,negative,F29
F_19.00.b,r0194,c0120,,,,,,,C0130+C0140,,,negative,B30
F_19.00.b,r0194,c0130,FR_19_194,NC,"FR_IFRS,FR_NGAAP",FR_19_130,NC,$AMOUNT,,,negative,negative,C30
F_19.00.b,r0194,c0140,,,,,,,C0150+C0160,,,negative,D30
F_19.00.b,r0194,c0150,FR_19_194,NC,"FR_IFRS,FR_NGAAP",FR_19_150,NC,$AMOUNT,,,negative,negative,E30
F_19.00.b,r0194,c0160,FR_19_194,NC,"FR_IFRS,FR_NGAAP",FR_19_160,NC,$AMOUNT,,,negative,negative,F30
F_19.00.b,r0195,c0120,,,,,,,C0130+C0140,,,negative,B31
F_19.00.b,r0195,c0130,FR_19_195,NC,"FR_IFRS,FR_NGAAP",FR_19_130,NC,$AMOUNT,,,negative,negative,C31
F_19.00.b,r0195,c0140,,,,,,,C0150+C0160,,,negative,D31
F_19.00.b,r0195,c0150,FR_19_195,NC,"FR_IFRS,FR_NGAAP",FR_19_150,NC,$AMOUNT,,,negative,negative,E31
F_19.00.b,r0195,c0160,FR_19_195,NC,"FR_IFRS,FR_NGAAP",FR_19_160,NC,$AMOUNT,,,negative,negative,F31
F_19.00.b,r0196,c0120,,,,,,,C0130+C0140,,,negative,B32
F_19.00.b,r0196,c0130,FR_19_196,NC,"FR_IFRS,FR_NGAAP",FR_19_130,NC,$AMOUNT,,,negative,negative,C32
F_19.00.b,r0196,c0140,,,,,,,C0150+C0160,,,negative,D32
F_19.00.b,r0196,c0150,FR_19_196,NC,"FR_IFRS,FR_NGAAP",FR_19_150,NC,$AMOUNT,,,negative,negative,E32
F_19.00.b,r0196,c0160,FR_19_196,NC,"FR_IFRS,FR_NGAAP",FR_19_160,NC,$AMOUNT,,,negative,negative,F32
F_19.00.b,r0900,c0120,,,,,,,C0130+C0140,,,negative,B33
F_19.00.b,r0900,c0130,FR_19_900,NC,"FR_IFRS,FR_NGAAP",FR_19_130,NC,$AMOUNT,,,negative,negative,C33
F_19.00.b,r0900,c0140,,,,,,,C0150+C0160,,,negative,D33
F_19.00.b,r0900,c0150,FR_19_900,NC,"FR_IFRS,FR_NGAAP",FR_19_150,NC,$AMOUNT,,,negative,negative,E33
F_19.00.b,r0900,c0160,FR_19_900,NC,"FR_IFRS,FR_NGAAP",FR_19_160,NC,$AMOUNT,,,negative,negative,F33
F_19.00.b,r0903,c0120,,,,,,,C0130+C0140,,,negative,B34
F_19.00.b,r0903,c0130,FR_19_903,NC,"FR_IFRS,FR_NGAAP",FR_19_130,NC,$AMOUNT,,,negative,negative,C34
F_19.00.b,r0903,c0140,,,,,,,C0150+C0160,,,negative,D34
F_19.00.b,r0903,c0150,FR_19_903,NC,"FR_IFRS,FR_NGAAP",FR_19_150,NC,$AMOUNT,,,negative,negative,E34
F_19.00.b,r0903,c0160,FR_19_903,NC,"FR_IFRS,FR_NGAAP",FR_19_160,NC,$AMOUNT,,,negative,negative,F34
F_19.00.b,r0197,c0120,,,,,,,C0130+C0140,,,negative,B35
F_19.00.b,r0197,c0130,FR_19_197,NC,"FR_IFRS,FR_NGAAP",FR_19_130,NC,$AMOUNT,,,negative,negative,C35
F_19.00.b,r0197,c0140,,,,,,,C0150+C0160,,,negative,D35
F_19.00.b,r0197,c0150,FR_19_197,NC,"FR_IFRS,FR_NGAAP",FR_19_150,NC,$AMOUNT,,,negative,negative,E35
F_19.00.b,r0197,c0160,FR_19_197,NC,"FR_IFRS,FR_NGAAP",FR_19_160,NC,$AMOUNT,,,negative,negative,F35
F_19.00.b,r0910,c0120,,,,,,,C0130+C0140,,,negative,B36
F_19.00.b,r0910,c0130,FR_19_910,NC,"FR_IFRS,FR_NGAAP",FR_19_130,NC,$AMOUNT,,,negative,negative,C36
F_19.00.b,r0910,c0140,,,,,,,C0150+C0160,,,negative,D36
F_19.00.b,r0910,c0150,FR_19_910,NC,"FR_IFRS,FR_NGAAP",FR_19_150,NC,$AMOUNT,,,negative,negative,E36
F_19.00.b,r0910,c0160,FR_19_910,NC,"FR_IFRS,FR_NGAAP",FR_19_160,NC,$AMOUNT,,,negative,negative,F36
F_19.00.b,r0913,c0120,,,,,,,C0130+C0140,,,negative,B37
F_19.00.b,r0913,c0130,FR_19_913,NC,"FR_IFRS,FR_NGAAP",FR_19_130,NC,$AMOUNT,,,negative,negative,C37
F_19.00.b,r0913,c0140,,,,,,,C0150+C0160,,,negative,D37
F_19.00.b,r0913,c0150,FR_19_913,NC,"FR_IFRS,FR_NGAAP",FR_19_150,NC,$AMOUNT,,,negative,negative,E37
F_19.00.b,r0913,c0160,FR_19_913,NC,"FR_IFRS,FR_NGAAP",FR_19_160,NC,$AMOUNT,,,negative,negative,F37
F_19.00.b,r0201,c0120,,,,,,,R0181+R0191,,,negative,B38
F_19.00.b,r0201,c0130,,,,,,,R0181+R0191,,,negative,C38
F_19.00.b,r0201,c0140,,,,,,,R0181+R0191,,,negative,D38
F_19.00.b,r0201,c0150,,,,,,,R0181+R0191,,,negative,E38
F_19.00.b,r0201,c0160,,,,,,,R0181+R0191,,,negative,F38
F_19.00.b,r0211,c0120,,,,,,,SUM(R0212:R0216),,,negative,B39
F_19.00.b,r0211,c0140,,,,,,,SUM(R0212:R0216),,,negative,D39
F_19.00.b,r0211,c0150,,,,,,,SUM(R0212:R0216),,,negative,E39
F_19.00.b,r0211,c0160,,,,,,,SUM(R0212:R0216),,,negative,F39
F_19.00.b,r0212,c0120,,,,,,,C0130+C0140,,,negative,B40
F_19.00.b,r0212,c0140,,,,,,,C0150+C0160,,,negative,D40
F_19.00.b,r0212,c0150,FR_19_212,NC,"FR_IFRS,FR_NGAAP",FR_19_150,NC,$AMOUNT,,,negative,negative,E40
F_19.00.b,r0212,c0160,FR_19_212,NC,"FR_IFRS,FR_NGAAP",FR_19_160,NC,$AMOUNT,,,negative,negative,F40
F_19.00.b,r0213,c0120,,,,,,,C0130+C0140,,,negative,B41
F_19.00.b,r0213,c0140,,,,,,,C0150+C0160,,,negative,D41
F_19.00.b,r0213,c0150,FR_19_213,NC,"FR_IFRS,FR_NGAAP",FR_19_150,NC,$AMOUNT,,,negative,negative,E41
F_19.00.b,r0213,c0160,FR_19_213,NC,"FR_IFRS,FR_NGAAP",FR_19_160,NC,$AMOUNT,,,negative,negative,F41
F_19.00.b,r0214,c0120,,,,,,,C0130+C0140,,,negative,B42
F_19.00.b,r0214,c0140,,,,,,,C0150+C0160,,,negative,D42
F_19.00.b,r0214,c0150,FR_19_214,NC,"FR_IFRS,FR_NGAAP",FR_19_150,NC,$AMOUNT,,,negative,negative,E42
F_19.00.b,r0214,c0160,FR_19_214,NC,"FR_IFRS,FR_NGAAP",FR_19_160,NC,$AMOUNT,,,negative,negative,F42
F_19.00.b,r0215,c0120,,,,,,,C0130+C0140,,,negative,B43
F_19.00.b,r0215,c0140,,,,,,,C0150+C0160,,,negative,D43
F_19.00.b,r0215,c0150,FR_19_215,NC,"FR_IFRS,FR_NGAAP",FR_19_150,NC,$AMOUNT,,,negative,negative,E43
F_19.00.b,r0215,c0160,FR_19_215,NC,"FR_IFRS,FR_NGAAP",FR_19_160,NC,$AMOUNT,,,negative,negative,F43
F_19.00.b,r0216,c0120,,,,,,,C0130+C0140,,,negative,B44
F_19.00.b,r0216,c0140,,,,,,,C0150+C0160,,,negative,D44
F_19.00.b,r0216,c0150,FR_19_216,NC,"FR_IFRS,FR_NGAAP",FR_19_150,NC,$AMOUNT,,,negative,negative,E44
F_19.00.b,r0216,c0160,FR_19_216,NC,"FR_IFRS,FR_NGAAP",FR_19_160,NC,$AMOUNT,,,negative,negative,F44
F_19.00.b,r0221,c0120,,,,,,,R0222+R0223+R0224+R0225+R0226+R0227,,,negative,B45
F_19.00.b,r0221,c0140,,,,,,,R0222+R0223+R0224+R0225+R0226+R0227,,,negative,D45
F_19.00.b,r0221,c0150,,,,,,,R0222+R0223+R0224+R0225+R0226+R0227,,,negative,E45
F_19.00.b,r0221,c0160,,,,,,,R0222+R0223+R0224+R0225+R0226+R0227,,,negative,F45
F_19.00.b,r0222,c0120,,,,,,,C0130+C0140,,,negative,B46
F_19.00.b,r0222,c0140,,,,,,,C0150+C0160,,,negative,D46
F_19.00.b,r0222,c0150,FR_19_222,NC,"FR_IFRS,FR_NGAAP",FR_19_150,NC,$AMOUNT,,,negative,negative,E46
F_19.00.b,r0222,c0160,FR_19_222,NC,"FR_IFRS,FR_NGAAP",FR_19_160,NC,$AMOUNT,,,negative,negative,F46
F_19.00.b,r0223,c0120,,,,,,,C0130+C0140,,,negative,B47
F_19.00.b,r0223,c0140,,,,,,,C0150+C0160,,,negative,D47
F_19.00.b,r0223,c0150,FR_19_223,NC,"FR_IFRS,FR_NGAAP",FR_19_150,NC,$AMOUNT,,,negative,negative,E47
F_19.00.b,r0223,c0160,FR_19_223,NC,"FR_IFRS,FR_NGAAP",FR_19_160,NC,$AMOUNT,,,negative,negative,F47
F_19.00.b,r0224,c0120,,,,,,,C0130+C0140,,,negative,B48
F_19.00.b,r0224,c0140,,,,,,,C0150+C0160,,,negative,D48
F_19.00.b,r0224,c0150,FR_19_224,NC,"FR_IFRS,FR_NGAAP",FR_19_150,NC,$AMOUNT,,,negative,negative,E48
F_19.00.b,r0224,c0160,FR_19_224,NC,"FR_IFRS,FR_NGAAP",FR_19_160,NC,$AMOUNT,,,negative,negative,F48
F_19.00.b,r0225,c0120,,,,,,,C0130+C0140,,,negative,B49
F_19.00.b,r0225,c0140,,,,,,,C0150+C0160,,,negative,D49
F_19.00.b,r0225,c0150,FR_19_225,NC,"FR_IFRS,FR_NGAAP",FR_19_150,NC,$AMOUNT,,,negative,negative,E49
F_19.00.b,r0225,c0160,FR_19_225,NC,"FR_IFRS,FR_NGAAP",FR_19_160,NC,$AMOUNT,,,negative,negative,F49
F_19.00.b,r0226,c0120,,,,,,,C0130+C0140,,,negative,B50
F_19.00.b,r0226,c0140,,,,,,,C0150+C0160,,,negative,D50
F_19.00.b,r0226,c0150,FR_19_226,NC,"FR_IFRS,FR_NGAAP",FR_19_150,NC,$AMOUNT,,,negative,negative,E50
F_19.00.b,r0226,c0160,FR_19_226,NC,"FR_IFRS,FR_NGAAP",FR_19_160,NC,$AMOUNT,,,negative,negative,F50
F_19.00.b,r0920,c0120,,,,,,,C0130+C0140,,,negative,B51
F_19.00.b,r0920,c0140,,,,,,,C0150+C0160,,,negative,D51
F_19.00.b,r0920,c0150,FR_19_920,NC,"FR_IFRS,FR_NGAAP",FR_19_150,NC,$AMOUNT,,,negative,negative,E51
F_19.00.b,r0920,c0160,FR_19_920,NC,"FR_IFRS,FR_NGAAP",FR_19_160,NC,$AMOUNT,,,negative,negative,F51
F_19.00.b,r0923,c0120,,,,,,,C0130+C0140,,,negative,B52
F_19.00.b,r0923,c0140,,,,,,,C0150+C0160,,,negative,D52
F_19.00.b,r0923,c0150,FR_19_923,NC,"FR_IFRS,FR_NGAAP",FR_19_150,NC,$AMOUNT,,,negative,negative,E52
F_19.00.b,r0923,c0160,FR_19_923,NC,"FR_IFRS,FR_NGAAP",FR_19_160,NC,$AMOUNT,,,negative,negative,F52
F_19.00.b,r0227,c0120,,,,,,,C0130+C0140,,,negative,B53
F_19.00.b,r0227,c0140,,,,,,,C0150+C0160,,,negative,D53
F_19.00.b,r0227,c0150,FR_19_227,NC,"FR_IFRS,FR_NGAAP",FR_19_150,NC,$AMOUNT,,,negative,negative,E53
F_19.00.b,r0227,c0160,FR_19_227,NC,"FR_IFRS,FR_NGAAP",FR_19_160,NC,$AMOUNT,,,negative,negative,F53
F_19.00.b,r0930,c0120,,,,,,,C0130+C0140,,,negative,B54
F_19.00.b,r0930,c0140,,,,,,,C0150+C0160,,,negative,D54
F_19.00.b,r0930,c0150,FR_19_930,NC,"FR_IFRS,FR_NGAAP",FR_19_150,NC,$AMOUNT,,,negative,negative,E54
F_19.00.b,r0930,c0160,FR_19_930,NC,"FR_IFRS,FR_NGAAP",FR_19_160,NC,$AMOUNT,,,negative,negative,F54
F_19.00.b,r0933,c0120,,,,,,,C0130+C0140,,,negative,B55
F_19.00.b,r0933,c0140,,,,,,,C0150+C0160,,,negative,D55
F_19.00.b,r0933,c0150,FR_19_933,NC,"FR_IFRS,FR_NGAAP",FR_19_150,NC,$AMOUNT,,,negative,negative,E55
F_19.00.b,r0933,c0160,FR_19_933,NC,"FR_IFRS,FR_NGAAP",FR_19_160,NC,$AMOUNT,,,negative,negative,F55
F_19.00.b,r0231,c0120,,,,,,,R0211+R0221,,,negative,B56
F_19.00.b,r0231,c0140,,,,,,,R0211+R0221,,,negative,D56
F_19.00.b,r0231,c0150,,,,,,,R0211+R0221,,,negative,E56
F_19.00.b,r0231,c0160,,,,,,,R0211+R0221,,,negative,F56
F_19.00.b,r0330,c0120,,,,,,,R0180+R0201+R0231,,,negative,B57
F_19.00.b,r0330,c0130,,,,,,,R0180+R0201+R0231,,,negative,C57
F_19.00.b,r0330,c0140,,,,,,,R0180+R0201+R0231,,,negative,D57
F_19.00.b,r0330,c0150,,,,,,,R0180+R0201+R0231,,,negative,E57
F_19.00.b,r0330,c0160,,,,,,,R0180+R0201+R0231,,,negative,F57
F_19.00.b,r0335,c0120,,,,,,,C0130+C0140,,,negative,B58
F_19.00.b,r0335,c0130,FR_19_335,NC,"FR_IFRS,FR_NGAAP",FR_19_130,NC,$AMOUNT,,,negative,negative,C58
F_19.00.b,r0335,c0140,,,,,,,C0150+C0160,,,negative,D58
F_19.00.b,r0335,c0150,FR_19_335,NC,"FR_IFRS,FR_NGAAP",FR_19_150,NC,$AMOUNT,,,negative,negative,E58
F_19.00.b,r0335,c0160,FR_19_335,NC,"FR_IFRS,FR_NGAAP",FR_19_160,NC,$AMOUNT,,,negative,negative,F58
F_19.00.b,r0340,c0120,,,,,,,C0130+C0140,,,positive,B59
F_19.00.b,r0340,c0130,FR_19_340,NC,"FR_IFRS,FR_NGAAP",FR_19_130,NC,$AMOUNT,,,positive,positive,C59
F_19.00.b,r0340,c0140,,,,,,,C0150+C0160,,,positive,D59
F_19.00.b,r0340,c0150,FR_19_340,NC,"FR_IFRS,FR_NGAAP",FR_19_150,NC,$AMOUNT,,,positive,positive,E59
F_19.00.b,r0340,c0160,FR_19_340,NC,"FR_IFRS,FR_NGAAP",FR_19_160,NC,$AMOUNT,,,positive,positive,F59
F_19.00.c,r0005,c0180,FR_19_005,NC,"FR_IFRS,FR_NGAAP",FR_19_180,NC,$AMOUNT,,,negative,positive,B2
F_19.00.c,r0005,c0185,FR_19_005,NC,"FR_IFRS,FR_NGAAP",FR_19_185,NC,$AMOUNT,,,negative,positive,C2
F_19.00.c,r0010,c0180,,,,,,,SUM(R0020:R0060),,,positive,B3
F_19.00.c,r0010,c0185,,,,,,,SUM(R0020:R0060),,,positive,C3
F_19.00.c,r0020,c0180,FR_19_020,NC,"FR_IFRS,FR_NGAAP",FR_19_180,NC,$AMOUNT,,,negative,positive,B4
F_19.00.c,r0020,c0185,FR_19_020,NC,"FR_IFRS,FR_NGAAP",FR_19_185,NC,$AMOUNT,,,negative,positive,C4
F_19.00.c,r0030,c0180,FR_19_030,NC,"FR_IFRS,FR_NGAAP",FR_19_180,NC,$AMOUNT,,,negative,positive,B5
F_19.00.c,r0030,c0185,FR_19_030,NC,"FR_IFRS,FR_NGAAP",FR_19_185,NC,$AMOUNT,,,negative,positive,C5
F_19.00.c,r0040,c0180,FR_19_040,NC,"FR_IFRS,FR_NGAAP",FR_19_180,NC,$AMOUNT,,,negative,positive,B6
F_19.00.c,r0040,c0185,FR_19_040,NC,"FR_IFRS,FR_NGAAP",FR_19_185,NC,$AMOUNT,,,negative,positive,C6
F_19.00.c,r0050,c0180,FR_19_050,NC,"FR_IFRS,FR_NGAAP",FR_19_180,NC,$AMOUNT,,,negative,positive,B7
F_19.00.c,r0050,c0185,FR_19_050,NC,"FR_IFRS,FR_NGAAP",FR_19_185,NC,$AMOUNT,,,negative,positive,C7
F_19.00.c,r0060,c0180,FR_19_060,NC,"FR_IFRS,FR_NGAAP",FR_19_180,NC,$AMOUNT,,,negative,positive,B8
F_19.00.c,r0060,c0185,FR_19_060,NC,"FR_IFRS,FR_NGAAP",FR_19_185,NC,$AMOUNT,,,negative,positive,C8
F_19.00.c,r0070,c0180,,,,,,,R0080+R0090+R0100+R0110+R0120+R0150,,,positive,B9
F_19.00.c,r0070,c0185,,,,,,,R0080+R0090+R0100+R0110+R0120+R0150,,,positive,C9
F_19.00.c,r0080,c0180,FR_19_080,NC,"FR_IFRS,FR_NGAAP",FR_19_180,NC,$AMOUNT,,,negative,positive,B10
F_19.00.c,r0080,c0185,FR_19_080,NC,"FR_IFRS,FR_NGAAP",FR_19_185,NC,$AMOUNT,,,negative,positive,C10
F_19.00.c,r0090,c0180,FR_19_090,NC,"FR_IFRS,FR_NGAAP",FR_19_180,NC,$AMOUNT,,,negative,positive,B11
F_19.00.c,r0090,c0185,FR_19_090,NC,"FR_IFRS,FR_NGAAP",FR_19_185,NC,$AMOUNT,,,negative,positive,C11
F_19.00.c,r0100,c0180,FR_19_100,NC,"FR_IFRS,FR_NGAAP",FR_19_180,NC,$AMOUNT,,,negative,positive,B12
F_19.00.c,r0100,c0185,FR_19_100,NC,"FR_IFRS,FR_NGAAP",FR_19_185,NC,$AMOUNT,,,negative,positive,C12
F_19.00.c,r0110,c0180,FR_19_110,NC,"FR_IFRS,FR_NGAAP",FR_19_180,NC,$AMOUNT,,,negative,positive,B13
F_19.00.c,r0110,c0185,FR_19_110,NC,"FR_IFRS,FR_NGAAP",FR_19_185,NC,$AMOUNT,,,negative,positive,C13
F_19.00.c,r0120,c0180,FR_19_120,NC,"FR_IFRS,FR_NGAAP",FR_19_180,NC,$AMOUNT,,,negative,positive,B14
F_19.00.c,r0120,c0185,FR_19_120,NC,"FR_IFRS,FR_NGAAP",FR_19_185,NC,$AMOUNT,,,negative,positive,C14
F_19.00.c,r0130,c0180,FR_19_130,NC,"FR_IFRS,FR_NGAAP",FR_19_180,NC,$AMOUNT,,,negative,positive,B15
F_19.00.c,r0130,c0185,FR_19_130,NC,"FR_IFRS,FR_NGAAP",FR_19_185,NC,$AMOUNT,,,negative,positive,C15
F_19.00.c,r0140,c0180,FR_19_140,NC,"FR_IFRS,FR_NGAAP",FR_19_180,NC,$AMOUNT,,,negative,positive,B16
F_19.00.c,r0140,c0185,FR_19_140,NC,"FR_IFRS,FR_NGAAP",FR_19_185,NC,$AMOUNT,,,negative,positive,C16
F_19.00.c,r0150,c0180,FR_19_150,NC,"FR_IFRS,FR_NGAAP",FR_19_180,NC,$AMOUNT,,,negative,positive,B17
F_19.00.c,r0150,c0185,FR_19_150,NC,"FR_IFRS,FR_NGAAP",FR_19_185,NC,$AMOUNT,,,negative,positive,C17
F_19.00.c,r0160,c0180,FR_19_160,NC,"FR_IFRS,FR_NGAAP",FR_19_180,NC,$AMOUNT,,,negative,positive,B18
F_19.00.c,r0160,c0185,FR_19_160,NC,"FR_IFRS,FR_NGAAP",FR_19_185,NC,$AMOUNT,,,negative,positive,C18
F_19.00.c,r0170,c0180,FR_19_170,NC,"FR_IFRS,FR_NGAAP",FR_19_180,NC,$AMOUNT,,,negative,positive,B19
F_19.00.c,r0170,c0185,FR_19_170,NC,"FR_IFRS,FR_NGAAP",FR_19_185,NC,$AMOUNT,,,negative,positive,C19
F_19.00.c,r0180,c0180,,,,,,,R0005+R0010+R0070,,,positive,B20
F_19.00.c,r0180,c0185,,,,,,,R0005+R0010+R0070,,,positive,C20
F_19.00.c,r0181,c0180,,,,,,,SUM(R0182:R0186),,,positive,B21
F_19.00.c,r0181,c0185,,,,,,,SUM(R0182:R0186),,,positive,C21
F_19.00.c,r0182,c0180,FR_19_182,NC,"FR_IFRS,FR_NGAAP",FR_19_180,NC,$AMOUNT,,,negative,positive,B22
F_19.00.c,r0182,c0185,FR_19_182,NC,"FR_IFRS,FR_NGAAP",FR_19_185,NC,$AMOUNT,,,negative,positive,C22
F_19.00.c,r0183,c0180,FR_19_183,NC,"FR_IFRS,FR_NGAAP",FR_19_180,NC,$AMOUNT,,,negative,positive,B23
F_19.00.c,r0183,c0185,FR_19_183,NC,"FR_IFRS,FR_NGAAP",FR_19_185,NC,$AMOUNT,,,negative,positive,C23
F_19.00.c,r0184,c0180,FR_19_184,NC,"FR_IFRS,FR_NGAAP",FR_19_180,NC,$AMOUNT,,,negative,positive,B24
F_19.00.c,r0184,c0185,FR_19_184,NC,"FR_IFRS,FR_NGAAP",FR_19_185,NC,$AMOUNT,,,negative,positive,C24
F_19.00.c,r0185,c0180,FR_19_185,NC,"FR_IFRS,FR_NGAAP",FR_19_180,NC,$AMOUNT,,,negative,positive,B25
F_19.00.c,r0185,c0185,FR_19_185,NC,"FR_IFRS,FR_NGAAP",FR_19_185,NC,$AMOUNT,,,negative,positive,C25
F_19.00.c,r0186,c0180,FR_19_186,NC,"FR_IFRS,FR_NGAAP",FR_19_180,NC,$AMOUNT,,,negative,positive,B26
F_19.00.c,r0186,c0185,FR_19_186,NC,"FR_IFRS,FR_NGAAP",FR_19_185,NC,$AMOUNT,,,negative,positive,C26
F_19.00.c,r0191,c0180,,,,,,,R0192+R0193+R0194+R0195+R0196+R0197,,,positive,B27
F_19.00.c,r0191,c0185,,,,,,,R0192+R0193+R0194+R0195+R0196+R0197,,,positive,C27
F_19.00.c,r0192,c0180,FR_19_192,NC,"FR_IFRS,FR_NGAAP",FR_19_180,NC,$AMOUNT,,,negative,positive,B28
F_19.00.c,r0192,c0185,FR_19_192,NC,"FR_IFRS,FR_NGAAP",FR_19_185,NC,$AMOUNT,,,negative,positive,C28
F_19.00.c,r0193,c0180,FR_19_193,NC,"FR_IFRS,FR_NGAAP",FR_19_180,NC,$AMOUNT,,,negative,positive,B29
F_19.00.c,r0193,c0185,FR_19_193,NC,"FR_IFRS,FR_NGAAP",FR_19_185,NC,$AMOUNT,,,negative,positive,C29
F_19.00.c,r0194,c0180,FR_19_194,NC,"FR_IFRS,FR_NGAAP",FR_19_180,NC,$AMOUNT,,,negative,positive,B30
F_19.00.c,r0194,c0185,FR_19_194,NC,"FR_IFRS,FR_NGAAP",FR_19_185,NC,$AMOUNT,,,negative,positive,C30
F_19.00.c,r0195,c0180,FR_19_195,NC,"FR_IFRS,FR_NGAAP",FR_19_180,NC,$AMOUNT,,,negative,positive,B31
F_19.00.c,r0195,c0185,FR_19_195,NC,"FR_IFRS,FR_NGAAP",FR_19_185,NC,$AMOUNT,,,negative,positive,C31
F_19.00.c,r0196,c0180,FR_19_196,NC,"FR_IFRS,FR_NGAAP",FR_19_180,NC,$AMOUNT,,,negative,positive,B32
F_19.00.c,r0196,c0185,FR_19_196,NC,"FR_IFRS,FR_NGAAP",FR_19_185,NC,$AMOUNT,,,negative,positive,C32
F_19.00.c,r0900,c0180,FR_19_900,NC,"FR_IFRS,FR_NGAAP",FR_19_180,NC,$AMOUNT,,,negative,positive,B33
F_19.00.c,r0900,c0185,FR_19_900,NC,"FR_IFRS,FR_NGAAP",FR_19_185,NC,$AMOUNT,,,negative,positive,C33
F_19.00.c,r0903,c0180,FR_19_903,NC,"FR_IFRS,FR_NGAAP",FR_19_180,NC,$AMOUNT,,,negative,positive,B34
F_19.00.c,r0903,c0185,FR_19_903,NC,"FR_IFRS,FR_NGAAP",FR_19_185,NC,$AMOUNT,,,negative,positive,C34
F_19.00.c,r0197,c0180,FR_19_197,NC,"FR_IFRS,FR_NGAAP",FR_19_180,NC,$AMOUNT,,,negative,positive,B35
F_19.00.c,r0197,c0185,FR_19_197,NC,"FR_IFRS,FR_NGAAP",FR_19_185,NC,$AMOUNT,,,negative,positive,C35
F_19.00.c,r0910,c0180,FR_19_910,NC,"FR_IFRS,FR_NGAAP",FR_19_180,NC,$AMOUNT,,,negative,positive,B36
F_19.00.c,r0910,c0185,FR_19_910,NC,"FR_IFRS,FR_NGAAP",FR_19_185,NC,$AMOUNT,,,negative,positive,C36
F_19.00.c,r0913,c0180,FR_19_913,NC,"FR_IFRS,FR_NGAAP",FR_19_180,NC,$AMOUNT,,,negative,positive,B37
F_19.00.c,r0913,c0185,FR_19_913,NC,"FR_IFRS,FR_NGAAP",FR_19_185,NC,$AMOUNT,,,negative,positive,C37
F_19.00.c,r0201,c0180,,,,,,,R0181+R0191,,,positive,B38
F_19.00.c,r0201,c0185,,,,,,,R0181+R0191,,,positive,C38
F_19.00.c,r0211,c0180,,,,,,,SUM(R0212:R0216),,,positive,B39
F_19.00.c,r0211,c0185,,,,,,,SUM(R0212:R0216),,,positive,C39
F_19.00.c,r0212,c0180,FR_19_212,NC,"FR_IFRS,FR_NGAAP",FR_19_180,NC,$AMOUNT,,,negative,positive,B40
F_19.00.c,r0212,c0185,FR_19_212,NC,"FR_IFRS,FR_NGAAP",FR_19_185,NC,$AMOUNT,,,negative,positive,C40
F_19.00.c,r0213,c0180,FR_19_213,NC,"FR_IFRS,FR_NGAAP",FR_19_180,NC,$AMOUNT,,,negative,positive,B41
F_19.00.c,r0213,c0185,FR_19_213,NC,"FR_IFRS,FR_NGAAP",FR_19_185,NC,$AMOUNT,,,negative,positive,C41
F_19.00.c,r0214,c0180,FR_19_214,NC,"FR_IFRS,FR_NGAAP",FR_19_180,NC,$AMOUNT,,,negative,positive,B42
F_19.00.c,r0214,c0185,FR_19_214,NC,"FR_IFRS,FR_NGAAP",FR_19_185,NC,$AMOUNT,,,negative,positive,C42
F_19.00.c,r0215,c0180,FR_19_215,NC,"FR_IFRS,FR_NGAAP",FR_19_180,NC,$AMOUNT,,,negative,positive,B43
F_19.00.c,r0215,c0185,FR_19_215,NC,"FR_IFRS,FR_NGAAP",FR_19_185,NC,$AMOUNT,,,negative,positive,C43
F_19.00.c,r0216,c0180,FR_19_216,NC,"FR_IFRS,FR_NGAAP",FR_19_180,NC,$AMOUNT,,,negative,positive,B44
F_19.00.c,r0216,c0185,FR_19_216,NC,"FR_IFRS,FR_NGAAP",FR_19_185,NC,$AMOUNT,,,negative,positive,C44
F_19.00.c,r0221,c0180,,,,,,,R0222+R0223+R0224+R0225+R0226+R0227,,,positive,B45
F_19.00.c,r0221,c0185,,,,,,,R0222+R0223+R0224+R0225+R0226+R0227,,,positive,C45
F_19.00.c,r0222,c0180,FR_19_222,NC,"FR_IFRS,FR_NGAAP",FR_19_180,NC,$AMOUNT,,,negative,positive,B46
F_19.00.c,r0222,c0185,FR_19_222,NC,"FR_IFRS,FR_NGAAP",FR_19_185,NC,$AMOUNT,,,negative,positive,C46
F_19.00.c,r0223,c0180,FR_19_223,NC,"FR_IFRS,FR_NGAAP",FR_19_180,NC,$AMOUNT,,,negative,positive,B47
F_19.00.c,r0223,c0185,FR_19_223,NC,"FR_IFRS,FR_NGAAP",FR_19_185,NC,$AMOUNT,,,negative,positive,C47
F_19.00.c,r0224,c0180,FR_19_224,NC,"FR_IFRS,FR_NGAAP",FR_19_180,NC,$AMOUNT,,,negative,positive,B48
